,Price,Returns,Lagged_Returns
trend_vortex_ind_diff,0.009265081802797151,0.18618134356010313,0.01168471339272898
trend_trix,-0.02739305428898077,0.029322653715207845,0.017552469785153055
trend_mass_index,0.09318065230415043,-0.0028030810079043606,-0.008814128411143585
trend_dpo,-0.08157634930038198,-0.022547070114658174,0.0023135095145715807
trend_kst,0.0880913533647938,0.044065953028556766,0.02778458764956276
trend_kst_sig,0.10223967343409353,0.030059732361683265,0.026374180386295545
trend_kst_diff,-0.07467112458793639,0.0559883754281615,0.0024488961070550158
trend_ichimoku_conv,0.9979437405596217,-0.03328097914540542,-0.041344078912086205
trend_ichimoku_base,0.9932916744525148,-0.038281157828915384,-0.04347595565278038
trend_ichimoku_a,0.9964371829062328,-0.035811378200384915,-0.04244533809598191
trend_ichimoku_b,0.9868821417665652,-0.039377798932475935,-0.0433448484926441
trend_stc,0.052644187321705505,0.08035568139437303,0.0022816345048341405
trend_adx,0.09611764404241524,0.018706814167908887,0.009796589745722967
trend_adx_pos,0.20509873706082296,0.24804954980461777,-0.006149334739489994
trend_adx_neg,0.2303074531332182,-0.2247365182294382,-0.04334404298875864
trend_cci,-0.015305493612692494,0.35620140861654,0.03004773435468539
trend_visual_ichimoku_a,0.9624291995178321,-0.04740029460297356,-0.047300834729625194
trend_visual_ichimoku_b,0.95164491166515,-0.04955574489395154,-0.04966733006890996
trend_aroon_up,-0.022559030610468826,0.0914309533020592,0.006793389177728063
trend_aroon_down,0.05830053957372289,-0.08932237291414008,-0.04452006905184133
trend_aroon_ind,-0.04610271992263838,0.1030312972988265,0.029264057006701472
trend_psar_up,0.9911244907122183,-0.04659723234114872,-0.043089092372279106
trend_psar_down,0.9900590350716023,-0.046598177958648894,-0.04339179027961252
trend_psar_up_indicator,-0.007855947753529893,0.2413243052975339,0.012256494709750933
trend_psar_down_indicator,-0.009173260332393993,-0.16794102310525177,0.0063313409943544655
momentum_rsi,-0.007012854078621998,0.3415520095926682,0.028489206349266223
momentum_stoch_rsi,0.062092004809490765,0.45648390797309113,0.015959259579505218
momentum_stoch_rsi_k,0.07031652462796145,0.16718589726259073,-0.00913501688073197
momentum_stoch_rsi_d,0.07467963557328446,0.046171710265181305,-0.020062112648037173
momentum_tsi,-0.052865890876999735,0.08340080669256857,0.019333455306582634
momentum_uo,0.05809771667341477,0.2531305022219,-0.007078498357414883
momentum_stoch,0.002788119263091564,0.41571031062192354,0.018690503825556423
momentum_stoch_signal,0.0026100295238903185,0.14869173144674142,-0.006158244882562749
momentum_wr,0.002788119263091585,0.41571031062192365,0.018690503825556416
momentum_ao,0.09080531731376103,0.04674199468658721,0.014524728363316568
momentum_roc,-0.019214734307479265,0.296862922685135,0.026579463559967216
momentum_ppo,-0.02897740885120607,0.08304601084010986,0.016345739788170218
momentum_ppo_signal,-0.029360881794887942,0.03214493595743457,0.018236798181864307
momentum_ppo_hist,-0.0040191978609603616,0.18731070122292884,-0.0033935781177663322
momentum_pvo,0.16788460860540905,0.07717015086405854,0.0006949063186380859
momentum_pvo_signal,0.1935234520654172,0.02436116595681234,0.008230722878637712
momentum_pvo_hist,0.0003583162960568745,0.1257319172620426,-0.01444040244188461
momentum_kama,0.9977499802242468,-0.035748911694871384,-0.0416342250632907
others_dr,-0.006396070914414415,0.9999999999999988,0.035422790987941356
others_dlr,-0.00672865017880056,0.9995975705352886,0.0355154893346353
others_cr,0.9999999999999968,-0.006396070914414407,-0.04074635765873332
